tab_id,col_id,row_id,entity
UDA6X7I0H16,1,76,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,77,http://www.wikidata.org/entity/Q877797
UDA6X7I0H16,1,78,http://www.wikidata.org/entity/Q15046077
UDA6X7I0H16,1,79,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,81,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,84,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,85,http://www.wikidata.org/entity/Q7164909
UDA6X7I0H16,1,86,http://www.wikidata.org/entity/Q182894
UDA6X7I0H16,1,87,http://www.wikidata.org/entity/Q188919
UDA6X7I0H16,1,88,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,89,"http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q104653"
UDA6X7I0H16,1,91,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,93,http://www.wikidata.org/entity/Q975953
UDA6X7I0H16,1,94,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,95,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,96,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,97,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,104,"http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q2751465"
UDA6X7I0H16,1,105,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,112,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,114,http://www.wikidata.org/entity/Q9633
UDA6X7I0H16,1,120,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,121,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,123,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,124,http://www.wikidata.org/entity/Q23390
UDA6X7I0H16,1,125,http://www.wikidata.org/entity/Q68220932
UDA6X7I0H16,1,129,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,130,http://www.wikidata.org/entity/Q11159
UDA6X7I0H16,1,132,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,133,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,137,http://www.wikidata.org/entity/Q58697
UDA6X7I0H16,1,138,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,140,http://www.wikidata.org/entity/Q82562
UDA6X7I0H16,1,144,http://www.wikidata.org/entity/Q669842
UDA6X7I0H16,1,148,http://www.wikidata.org/entity/Q830
UDA6X7I0H16,1,151,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,155,http://www.wikidata.org/entity/Q5113
UDA6X7I0H16,1,156,http://www.wikidata.org/entity/Q68187377
UDA6X7I0H16,1,158,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,162,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,163,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,164,http://www.wikidata.org/entity/Q160602
UDA6X7I0H16,1,167,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,172,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,174,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,176,http://www.wikidata.org/entity/Q107262069
UDA6X7I0H16,1,177,http://www.wikidata.org/entity/Q10990
UDA6X7I0H16,1,178,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,179,http://www.wikidata.org/entity/Q3251025
UDA6X7I0H16,1,180,http://www.wikidata.org/entity/Q15046077
UDA6X7I0H16,1,181,http://www.wikidata.org/entity/Q13125865
UDA6X7I0H16,1,187,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,190,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,191,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,194,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,198,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,199,http://www.wikidata.org/entity/Q1255331
UDA6X7I0H16,1,201,http://www.wikidata.org/entity/Q25237
UDA6X7I0H16,1,202,http://www.wikidata.org/entity/Q219426
UDA6X7I0H16,1,203,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,204,http://www.wikidata.org/entity/Q3060012
UDA6X7I0H16,1,206,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,209,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,210,http://www.wikidata.org/entity/Q23390
UDA6X7I0H16,1,213,http://www.wikidata.org/entity/Q2255700
UDA6X7I0H16,1,214,http://www.wikidata.org/entity/Q107246452
UDA6X7I0H16,1,215,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,218,http://www.wikidata.org/entity/Q2746643
UDA6X7I0H16,1,221,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,223,http://www.wikidata.org/entity/Q837480
UDA6X7I0H16,1,225,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,229,http://www.wikidata.org/entity/Q184238
UDA6X7I0H16,1,232,http://www.wikidata.org/entity/Q156921
UDA6X7I0H16,1,233,http://www.wikidata.org/entity/Q1501889
UDA6X7I0H16,1,234,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,240,http://www.wikidata.org/entity/Q10990
UDA6X7I0H16,1,241,http://www.wikidata.org/entity/Q282
UDA6X7I0H16,1,242,http://www.wikidata.org/entity/Q3116510
UDA6X7I0H16,1,243,http://www.wikidata.org/entity/Q627960
UDA6X7I0H16,1,244,http://www.wikidata.org/entity/Q10978
UDA6X7I0H16,1,247,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,249,http://www.wikidata.org/entity/Q83363029
UDA6X7I0H16,1,251,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,252,http://www.wikidata.org/entity/Q3736439
UDA6X7I0H16,1,254,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,256,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,260,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,261,http://www.wikidata.org/entity/Q213725
UDA6X7I0H16,1,262,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,265,http://www.wikidata.org/entity/Q191768
UDA6X7I0H16,1,266,http://www.wikidata.org/entity/Q3143131
UDA6X7I0H16,1,267,http://www.wikidata.org/entity/Q5113
UDA6X7I0H16,1,269,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,271,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,274,http://www.wikidata.org/entity/Q26275
UDA6X7I0H16,1,275,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,279,http://www.wikidata.org/entity/Q4575936
UDA6X7I0H16,1,280,http://www.wikidata.org/entity/Q627960
UDA6X7I0H16,1,281,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,286,http://www.wikidata.org/entity/Q155909
UDA6X7I0H16,1,290,http://www.wikidata.org/entity/Q957434
UDA6X7I0H16,1,292,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,296,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,298,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,301,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,302,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,307,http://www.wikidata.org/entity/Q8495
UDA6X7I0H16,1,308,http://www.wikidata.org/entity/Q3060012
UDA6X7I0H16,1,310,http://www.wikidata.org/entity/Q47855
UDA6X7I0H16,1,315,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,316,http://www.wikidata.org/entity/Q15260613
UDA6X7I0H16,1,317,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,319,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,320,http://www.wikidata.org/entity/Q15260613
UDA6X7I0H16,1,321,http://www.wikidata.org/entity/Q23390
UDA6X7I0H16,1,322,http://www.wikidata.org/entity/Q3143131
UDA6X7I0H16,1,325,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,329,http://www.wikidata.org/entity/Q68438267
UDA6X7I0H16,1,332,http://www.wikidata.org/entity/Q12104
UDA6X7I0H16,1,333,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,335,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,336,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,339,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,342,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,346,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,349,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,351,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,352,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,353,http://www.wikidata.org/entity/Q746136
UDA6X7I0H16,1,355,http://www.wikidata.org/entity/Q830
UDA6X7I0H16,1,356,http://www.wikidata.org/entity/Q26106
UDA6X7I0H16,1,357,http://www.wikidata.org/entity/Q26703
UDA6X7I0H16,1,360,http://www.wikidata.org/entity/Q13222088
UDA6X7I0H16,1,363,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,368,http://www.wikidata.org/entity/Q25418
UDA6X7I0H16,1,369,http://www.wikidata.org/entity/Q283
UDA6X7I0H16,1,370,http://www.wikidata.org/entity/Q107246657
UDA6X7I0H16,1,371,http://www.wikidata.org/entity/Q17118905
UDA6X7I0H16,1,372,"http://www.wikidata.org/entity/Q8495,http://www.wikidata.org/entity/Q107778012"
UDA6X7I0H16,1,378,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,379,http://www.wikidata.org/entity/Q312696
UDA6X7I0H16,1,380,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,381,http://www.wikidata.org/entity/Q1255331
UDA6X7I0H16,1,384,http://www.wikidata.org/entity/Q2255700
UDA6X7I0H16,1,385,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,387,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,392,http://www.wikidata.org/entity/Q2934
UDA6X7I0H16,1,393,http://www.wikidata.org/entity/Q27532
UDA6X7I0H16,1,398,http://www.wikidata.org/entity/Q780
UDA6X7I0H16,1,400,http://www.wikidata.org/entity/Q5454665
UDA6X7I0H16,1,402,http://www.wikidata.org/entity/Q732775
UDA6X7I0H16,1,404,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,406,http://www.wikidata.org/entity/Q35051
UDA6X7I0H16,1,408,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,412,http://www.wikidata.org/entity/Q154
UDA6X7I0H16,1,413,http://www.wikidata.org/entity/Q213725
UDA6X7I0H16,1,414,http://www.wikidata.org/entity/Q26106
UDA6X7I0H16,1,415,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,418,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,419,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,420,http://www.wikidata.org/entity/Q68187377
UDA6X7I0H16,1,423,http://www.wikidata.org/entity/Q15260613
UDA6X7I0H16,1,427,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,428,http://www.wikidata.org/entity/Q82562
UDA6X7I0H16,1,431,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,432,http://www.wikidata.org/entity/Q4575936
UDA6X7I0H16,1,434,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,438,"http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q13099586"
UDA6X7I0H16,1,444,http://www.wikidata.org/entity/Q182894
UDA6X7I0H16,1,447,"http://www.wikidata.org/entity/Q283,http://www.wikidata.org/entity/Q10987"
UDA6X7I0H16,1,449,http://www.wikidata.org/entity/Q11009
UDA6X7I0H16,1,450,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,451,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,452,http://www.wikidata.org/entity/Q158994
UDA6X7I0H16,1,453,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,454,http://www.wikidata.org/entity/Q14566073
UDA6X7I0H16,1,456,http://www.wikidata.org/entity/Q830
UDA6X7I0H16,1,457,http://www.wikidata.org/entity/Q103566559
UDA6X7I0H16,1,458,http://www.wikidata.org/entity/Q830
UDA6X7I0H16,1,459,http://www.wikidata.org/entity/Q1211742
UDA6X7I0H16,1,460,http://www.wikidata.org/entity/Q105361351
UDA6X7I0H16,1,462,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,463,http://www.wikidata.org/entity/Q83363039
UDA6X7I0H16,1,465,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,467,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,468,http://www.wikidata.org/entity/Q11106
UDA6X7I0H16,1,470,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,471,http://www.wikidata.org/entity/Q11788
UDA6X7I0H16,1,473,http://www.wikidata.org/entity/Q101622848
UDA6X7I0H16,1,475,http://www.wikidata.org/entity/Q600396
UDA6X7I0H16,1,476,http://www.wikidata.org/entity/Q21156930
UDA6X7I0H16,1,477,http://www.wikidata.org/entity/Q3406628
UDA6X7I0H16,1,478,http://www.wikidata.org/entity/Q11788
UDA6X7I0H16,1,479,http://www.wikidata.org/entity/Q3406628
UDA6X7I0H16,1,481,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,482,http://www.wikidata.org/entity/Q1211742
UDA6X7I0H16,1,483,http://www.wikidata.org/entity/Q107411
UDA6X7I0H16,1,484,http://www.wikidata.org/entity/Q42081
UDA6X7I0H16,1,485,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,486,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,487,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,488,http://www.wikidata.org/entity/Q3406628
UDA6X7I0H16,1,489,http://www.wikidata.org/entity/Q3916957
UDA6X7I0H16,1,490,http://www.wikidata.org/entity/Q223930
UDA6X7I0H16,1,491,http://www.wikidata.org/entity/Q147096
UDA6X7I0H16,1,493,http://www.wikidata.org/entity/Q23015
UDA6X7I0H16,1,494,http://www.wikidata.org/entity/Q184357
UDA6X7I0H16,1,495,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,496,http://www.wikidata.org/entity/Q3314483
UDA6X7I0H16,1,497,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,498,http://www.wikidata.org/entity/Q83363026
UDA6X7I0H16,1,499,http://www.wikidata.org/entity/Q223930
UDA6X7I0H16,1,500,http://www.wikidata.org/entity/Q10978
UDA6X7I0H16,1,501,http://www.wikidata.org/entity/Q10658708
UDA6X7I0H16,1,502,http://www.wikidata.org/entity/Q13099586
UDA6X7I0H16,1,503,http://www.wikidata.org/entity/Q864693
UDA6X7I0H16,1,504,http://www.wikidata.org/entity/Q157577
UDA6X7I0H16,1,505,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,507,http://www.wikidata.org/entity/Q192628
UDA6X7I0H16,1,509,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,510,http://www.wikidata.org/entity/Q223930
UDA6X7I0H16,1,511,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,512,http://www.wikidata.org/entity/Q89
UDA6X7I0H16,1,513,http://www.wikidata.org/entity/Q89
UDA6X7I0H16,1,514,http://www.wikidata.org/entity/Q26106
UDA6X7I0H16,1,515,http://www.wikidata.org/entity/Q13840832
UDA6X7I0H16,1,516,http://www.wikidata.org/entity/Q34687
UDA6X7I0H16,1,517,http://www.wikidata.org/entity/Q5347044
UDA6X7I0H16,1,518,http://www.wikidata.org/entity/Q157954
UDA6X7I0H16,1,519,http://www.wikidata.org/entity/Q25237
UDA6X7I0H16,1,521,http://www.wikidata.org/entity/Q2392887
UDA6X7I0H16,1,522,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,523,http://www.wikidata.org/entity/Q732775
UDA6X7I0H16,1,524,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,525,http://www.wikidata.org/entity/Q192628
UDA6X7I0H16,1,526,http://www.wikidata.org/entity/Q600396
UDA6X7I0H16,1,528,"http://www.wikidata.org/entity/Q1470283,http://www.wikidata.org/entity/Q23015"
UDA6X7I0H16,1,529,http://www.wikidata.org/entity/Q68438267
UDA6X7I0H16,1,530,http://www.wikidata.org/entity/Q28165
UDA6X7I0H16,1,531,http://www.wikidata.org/entity/Q7368
UDA6X7I0H16,1,532,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,533,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,534,http://www.wikidata.org/entity/Q9394
UDA6X7I0H16,1,535,http://www.wikidata.org/entity/Q165278
UDA6X7I0H16,1,536,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,537,http://www.wikidata.org/entity/Q19862498
UDA6X7I0H16,1,538,http://www.wikidata.org/entity/Q83363026
UDA6X7I0H16,1,539,http://www.wikidata.org/entity/Q29838690
UDA6X7I0H16,1,540,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,541,http://www.wikidata.org/entity/Q19862498
UDA6X7I0H16,1,542,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,543,http://www.wikidata.org/entity/Q3893120
UDA6X7I0H16,1,544,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,545,http://www.wikidata.org/entity/Q728408
UDA6X7I0H16,1,546,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,547,http://www.wikidata.org/entity/Q25237
UDA6X7I0H16,1,548,http://www.wikidata.org/entity/Q35051
UDA6X7I0H16,1,549,http://www.wikidata.org/entity/Q102231
UDA6X7I0H16,1,550,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,551,http://www.wikidata.org/entity/Q13228
UDA6X7I0H16,1,552,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,554,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,555,http://www.wikidata.org/entity/Q147096
UDA6X7I0H16,1,556,http://www.wikidata.org/entity/Q58697
UDA6X7I0H16,1,557,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,558,http://www.wikidata.org/entity/Q15260613
UDA6X7I0H16,1,560,http://www.wikidata.org/entity/Q61672189
UDA6X7I0H16,1,561,http://www.wikidata.org/entity/Q144700
UDA6X7I0H16,1,562,http://www.wikidata.org/entity/Q6434191
UDA6X7I0H16,1,563,http://www.wikidata.org/entity/Q13099586
UDA6X7I0H16,1,564,http://www.wikidata.org/entity/Q13186
UDA6X7I0H16,1,565,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,567,http://www.wikidata.org/entity/Q105361351
UDA6X7I0H16,1,568,http://www.wikidata.org/entity/Q14566073
UDA6X7I0H16,1,569,http://www.wikidata.org/entity/Q494268
UDA6X7I0H16,1,570,http://www.wikidata.org/entity/Q132557
UDA6X7I0H16,1,572,http://www.wikidata.org/entity/Q957434
UDA6X7I0H16,1,573,http://www.wikidata.org/entity/Q23390
UDA6X7I0H16,1,574,http://www.wikidata.org/entity/Q14566073
UDA6X7I0H16,1,576,http://www.wikidata.org/entity/Q211005
UDA6X7I0H16,1,577,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,578,http://www.wikidata.org/entity/Q89
UDA6X7I0H16,1,579,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,580,http://www.wikidata.org/entity/Q146095
UDA6X7I0H16,1,581,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,582,http://www.wikidata.org/entity/Q471861
UDA6X7I0H16,1,583,http://www.wikidata.org/entity/Q41354
UDA6X7I0H16,1,584,http://www.wikidata.org/entity/Q41354
UDA6X7I0H16,1,585,http://www.wikidata.org/entity/Q196
UDA6X7I0H16,1,586,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,587,http://www.wikidata.org/entity/Q957434
UDA6X7I0H16,1,588,http://www.wikidata.org/entity/Q165195
UDA6X7I0H16,1,589,http://www.wikidata.org/entity/Q41354
UDA6X7I0H16,1,590,http://www.wikidata.org/entity/Q1774262
UDA6X7I0H16,1,591,http://www.wikidata.org/entity/Q669842
UDA6X7I0H16,1,592,http://www.wikidata.org/entity/Q255503
UDA6X7I0H16,1,593,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,594,http://www.wikidata.org/entity/Q1769637
UDA6X7I0H16,1,595,http://www.wikidata.org/entity/Q152
UDA6X7I0H16,1,596,http://www.wikidata.org/entity/Q191768
UDA6X7I0H16,1,597,http://www.wikidata.org/entity/Q10978
UDA6X7I0H16,1,598,http://www.wikidata.org/entity/Q14566073
UDA6X7I0H16,1,599,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,600,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,602,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,603,http://www.wikidata.org/entity/Q3406628
UDA6X7I0H16,1,604,http://www.wikidata.org/entity/Q2935
UDA6X7I0H16,1,605,http://www.wikidata.org/entity/Q3469018
UDA6X7I0H16,1,606,http://www.wikidata.org/entity/Q89
UDA6X7I0H16,1,607,http://www.wikidata.org/entity/Q96756310
UDA6X7I0H16,1,608,http://www.wikidata.org/entity/Q787
UDA6X7I0H16,1,609,http://www.wikidata.org/entity/Q1365868
UDA6X7I0H16,1,610,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,611,http://www.wikidata.org/entity/Q122069
UDA6X7I0H16,1,612,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,613,http://www.wikidata.org/entity/Q207123
UDA6X7I0H16,1,614,http://www.wikidata.org/entity/Q6480577
UDA6X7I0H16,1,615,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,616,http://www.wikidata.org/entity/Q154166
UDA6X7I0H16,1,617,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,618,http://www.wikidata.org/entity/Q107246481
UDA6X7I0H16,1,619,http://www.wikidata.org/entity/Q261485
UDA6X7I0H16,1,620,http://www.wikidata.org/entity/Q3469018
UDA6X7I0H16,1,621,http://www.wikidata.org/entity/Q191768
UDA6X7I0H16,1,622,http://www.wikidata.org/entity/Q76280
UDA6X7I0H16,1,623,http://www.wikidata.org/entity/Q830
UDA6X7I0H16,1,624,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,625,"http://www.wikidata.org/entity/Q152,http://www.wikidata.org/entity/Q600396"
UDA6X7I0H16,1,626,http://www.wikidata.org/entity/Q165437
UDA6X7I0H16,1,627,http://www.wikidata.org/entity/Q34687
UDA6X7I0H16,1,628,http://www.wikidata.org/entity/Q11788
UDA6X7I0H16,1,629,http://www.wikidata.org/entity/Q11002
UDA6X7I0H16,1,630,http://www.wikidata.org/entity/Q728408
UDA6X7I0H16,1,631,http://www.wikidata.org/entity/Q732775
UDA6X7I0H16,1,633,http://www.wikidata.org/entity/Q282
UDA6X7I0H16,1,634,http://www.wikidata.org/entity/Q230240
UDA6X7I0H16,1,635,http://www.wikidata.org/entity/Q594676
UDA6X7I0H16,1,636,http://www.wikidata.org/entity/Q3736439
UDA6X7I0H16,1,638,http://www.wikidata.org/entity/Q210959
UDA6X7I0H16,1,639,http://www.wikidata.org/entity/Q178559
UDA6X7I0H16,1,640,http://www.wikidata.org/entity/Q643419
UDA6X7I0H16,1,641,http://www.wikidata.org/entity/Q76280
UDA6X7I0H16,1,642,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,643,http://www.wikidata.org/entity/Q26106
UDA6X7I0H16,1,644,http://www.wikidata.org/entity/Q89
UDA6X7I0H16,1,645,http://www.wikidata.org/entity/Q213725
UDA6X7I0H16,1,647,http://www.wikidata.org/entity/Q68429932
UDA6X7I0H16,1,648,http://www.wikidata.org/entity/Q669842
UDA6X7I0H16,1,649,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,651,http://www.wikidata.org/entity/Q1093742
UDA6X7I0H16,1,652,http://www.wikidata.org/entity/Q7368
