tab_id,row_id,col_id,entity
6RTGWWDZ,6,2,http://www.wikidata.org/entity/Q1597821
6RTGWWDZ,7,0,http://www.wikidata.org/entity/Q5142559
6RTGWWDZ,7,2,http://www.wikidata.org/entity/Q11980692
6RTGWWDZ,8,0,http://www.wikidata.org/entity/Q115258
6RTGWWDZ,8,2,http://www.wikidata.org/entity/Q487605
XT6VVCAV,1,0,http://www.wikidata.org/entity/Q115255
XT6VVCAV,1,2,http://www.wikidata.org/entity/Q115148
XT6VVCAV,2,0,http://www.wikidata.org/entity/Q487599
XT6VVCAV,2,2,http://www.wikidata.org/entity/Q500569
XT6VVCAV,3,0,http://www.wikidata.org/entity/Q114948
XT6VVCAV,3,2,http://www.wikidata.org/entity/Q500569
XT6VVCAV,4,0,http://www.wikidata.org/entity/Q487605
XT6VVCAV,4,2,http://www.wikidata.org/entity/Q487599
XT6VVCAV,5,0,http://www.wikidata.org/entity/Q70979
XT6VVCAV,5,2,http://www.wikidata.org/entity/Q495662
P9XT0D3W,1,0,http://www.wikidata.org/entity/Q115166
P9XT0D3W,1,2,http://www.wikidata.org/entity/Q487616
P9XT0D3W,2,0,http://www.wikidata.org/entity/Q56144
P9XT0D3W,2,2,http://www.wikidata.org/entity/Q115025
P9XT0D3W,3,0,http://www.wikidata.org/entity/Q56154
P9XT0D3W,3,2,http://www.wikidata.org/entity/Q854630
P9XT0D3W,4,0,http://www.wikidata.org/entity/Q854630
P9XT0D3W,4,2,http://www.wikidata.org/entity/Q495662
P9XT0D3W,5,0,http://www.wikidata.org/entity/Q115025
P9XT0D3W,5,2,http://www.wikidata.org/entity/Q487578
P9XT0D3W,6,0,http://www.wikidata.org/entity/Q115216
P9XT0D3W,6,2,http://www.wikidata.org/entity/Q156566
GPENFXWP,1,0,http://www.wikidata.org/entity/Q115182
GPENFXWP,1,2,http://www.wikidata.org/entity/Q487610
GPENFXWP,2,0,http://www.wikidata.org/entity/Q500416
GPENFXWP,2,2,http://www.wikidata.org/entity/Q11980692
GPENFXWP,3,0,http://www.wikidata.org/entity/Q54065
GPENFXWP,3,2,http://www.wikidata.org/entity/Q855974
GPENFXWP,4,0,http://www.wikidata.org/entity/Q54064
GPENFXWP,4,2,http://www.wikidata.org/entity/Q5142559
GPENFXWP,5,0,http://www.wikidata.org/entity/Q114909
GPENFXWP,5,2,http://www.wikidata.org/entity/Q495662
GPENFXWP,6,0,http://www.wikidata.org/entity/Q487616
GPENFXWP,6,2,http://www.wikidata.org/entity/Q487610
GPENFXWP,7,0,http://www.wikidata.org/entity/Q115227
GPENFXWP,7,2,http://www.wikidata.org/entity/Q500569
GPENFXWP,8,0,http://www.wikidata.org/entity/Q11980692
GPENFXWP,8,2,http://www.wikidata.org/entity/Q11997784
GPENFXWP,9,0,http://www.wikidata.org/entity/Q115081
GPENFXWP,9,2,http://www.wikidata.org/entity/Q500569
2SAD93QZ,1,0,http://www.wikidata.org/entity/Q500569
2SAD93QZ,1,2,http://www.wikidata.org/entity/Q487599
2SAD93QZ,2,0,http://www.wikidata.org/entity/Q54065
2SAD93QZ,2,2,http://www.wikidata.org/entity/Q54258
2SAD93QZ,3,0,http://www.wikidata.org/entity/Q108408
2SAD93QZ,3,2,http://www.wikidata.org/entity/Q487605
2SAD93QZ,4,0,http://www.wikidata.org/entity/Q487572
2SAD93QZ,4,2,http://www.wikidata.org/entity/Q487605
2SAD93QZ,5,0,http://www.wikidata.org/entity/Q11997784
2SAD93QZ,5,2,http://www.wikidata.org/entity/Q11980692
2SAD93QZ,6,0,http://www.wikidata.org/entity/Q115148
2SAD93QZ,6,2,http://www.wikidata.org/entity/Q54235
2SAD93QZ,7,0,http://www.wikidata.org/entity/Q115014
2SAD93QZ,7,2,http://www.wikidata.org/entity/Q487578
2SAD93QZ,8,0,http://www.wikidata.org/entity/Q487599
2SAD93QZ,8,2,http://www.wikidata.org/entity/Q487605
HMVJ3GQE,1,0,http://www.wikidata.org/entity/Q114862
HMVJ3GQE,1,2,http://www.wikidata.org/entity/Q487616
HMVJ3GQE,2,0,http://www.wikidata.org/entity/Q855974
HMVJ3GQE,2,2,http://www.wikidata.org/entity/Q5142559
HMVJ3GQE,3,0,http://www.wikidata.org/entity/Q115289
HMVJ3GQE,3,2,http://www.wikidata.org/entity/Q494167
39DKHTFY,1,0,http://www.wikidata.org/entity/Q1123441
39DKHTFY,2,0,http://www.wikidata.org/entity/Q112855568
39DKHTFY,3,0,http://www.wikidata.org/entity/Q727072
39DKHTFY,4,0,http://www.wikidata.org/entity/Q1789819
39DKHTFY,5,0,http://www.wikidata.org/entity/Q117072026
39DKHTFY,6,0,http://www.wikidata.org/entity/Q91621
39DKHTFY,7,0,http://www.wikidata.org/entity/Q724919
39DKHTFY,8,0,http://www.wikidata.org/entity/Q1405465
LMOJJ5LT,1,0,http://www.wikidata.org/entity/Q35621
LMOJJ5LT,2,0,http://www.wikidata.org/entity/Q365
LMOJJ5LT,3,0,http://www.wikidata.org/entity/Q69007
LMOJJ5LT,4,0,http://www.wikidata.org/entity/Q63913
LMOJJ5LT,5,0,http://www.wikidata.org/entity/Q69007
LMOJJ5LT,6,0,http://www.wikidata.org/entity/Q42954
W718J2VB,1,0,http://www.wikidata.org/entity/Q22449087
W718J2VB,2,0,http://www.wikidata.org/entity/Q22471232
W718J2VB,3,0,http://www.wikidata.org/entity/Q22471202
W718J2VB,4,0,http://www.wikidata.org/entity/Q22471361
K30ENNC8,1,0,http://www.wikidata.org/entity/Q18001208
K30ENNC8,2,0,http://www.wikidata.org/entity/Q18006916
K30ENNC8,3,0,http://www.wikidata.org/entity/Q18006932
K30ENNC8,4,0,http://www.wikidata.org/entity/Q18006932
K30ENNC8,5,0,http://www.wikidata.org/entity/Q18006939
K30ENNC8,6,0,http://www.wikidata.org/entity/Q18004217
OYY5QFUQ,1,0,http://www.wikidata.org/entity/Q17315990
OYY5QFUQ,2,0,http://www.wikidata.org/entity/Q17278864
OYY5QFUQ,3,0,http://www.wikidata.org/entity/Q73415955
OYY5QFUQ,4,0,http://www.wikidata.org/entity/Q73201028
OYY5QFUQ,5,0,http://www.wikidata.org/entity/Q15077754
OYY5QFUQ,6,0,http://www.wikidata.org/entity/Q73442534
OYY5QFUQ,7,0,http://www.wikidata.org/entity/Q73442555
OYY5QFUQ,8,0,http://www.wikidata.org/entity/Q73415990
5BBSZ3DP,1,0,http://www.wikidata.org/entity/Q73420439
5BBSZ3DP,2,0,http://www.wikidata.org/entity/Q73415990
5BBSZ3DP,3,0,http://www.wikidata.org/entity/Q73420439
5BBSZ3DP,4,0,http://www.wikidata.org/entity/Q73415990
5BBSZ3DP,5,0,http://www.wikidata.org/entity/Q73420439
5BBSZ3DP,6,0,http://www.wikidata.org/entity/Q11961116
5BBSZ3DP,7,0,http://www.wikidata.org/entity/Q11947632
5BBSZ3DP,8,0,http://www.wikidata.org/entity/Q11947534
5BBSZ3DP,9,0,http://www.wikidata.org/entity/Q17278834
5BBSZ3DP,10,0,http://www.wikidata.org/entity/Q11947534
QNEWRIPI,1,0,http://www.wikidata.org/entity/Q650796
QNEWRIPI,2,0,http://www.wikidata.org/entity/Q31354454
QNEWRIPI,3,0,http://www.wikidata.org/entity/Q16155090
QNEWRIPI,4,0,http://www.wikidata.org/entity/Q28871632
QNEWRIPI,5,0,http://www.wikidata.org/entity/Q907578
QNEWRIPI,6,0,http://www.wikidata.org/entity/Q244165
QNEWRIPI,7,0,http://www.wikidata.org/entity/Q219060
QNEWRIPI,8,0,http://www.wikidata.org/entity/Q27012
QNEWRIPI,9,0,http://www.wikidata.org/entity/Q40354
QNEWRIPI,10,0,http://www.wikidata.org/entity/Q34727
DJIVD6TL,1,0,http://www.wikidata.org/entity/Q4239240
DJIVD6TL,2,0,http://www.wikidata.org/entity/Q1028019
DJIVD6TL,3,0,http://www.wikidata.org/entity/Q10348154
DJIVD6TL,4,0,http://www.wikidata.org/entity/Q31878771
DJIVD6TL,5,0,http://www.wikidata.org/entity/Q103677204
DJIVD6TL,6,0,http://www.wikidata.org/entity/Q10348118
DJIVD6TL,7,0,http://www.wikidata.org/entity/Q10300134
DJIVD6TL,8,0,http://www.wikidata.org/entity/Q10280185
DJIVD6TL,9,0,http://www.wikidata.org/entity/Q10300008
ZMH90F01,1,0,http://www.wikidata.org/entity/Q1127325
ZMH90F01,2,0,http://www.wikidata.org/entity/Q3063229
ZMH90F01,3,0,http://www.wikidata.org/entity/Q1782811
6W4T0PHG,1,0,http://www.wikidata.org/entity/Q390538
6W4T0PHG,2,0,http://www.wikidata.org/entity/Q10861107
6W4T0PHG,3,0,http://www.wikidata.org/entity/Q777803
6W4T0PHG,4,0,http://www.wikidata.org/entity/Q2122409
6W4T0PHG,5,0,http://www.wikidata.org/entity/Q1077319
6W4T0PHG,6,0,http://www.wikidata.org/entity/Q561159
6W4T0PHG,7,0,http://www.wikidata.org/entity/Q5782042
6W4T0PHG,8,0,http://www.wikidata.org/entity/Q1087567
2SLP036H,1,0,http://www.wikidata.org/entity/Q751428
2SLP036H,2,0,http://www.wikidata.org/entity/Q1546399
2SLP036H,3,0,http://www.wikidata.org/entity/Q84695954
RESSHCFK,1,0,http://www.wikidata.org/entity/Q684159
RESSHCFK,2,0,http://www.wikidata.org/entity/Q338518
RESSHCFK,3,0,http://www.wikidata.org/entity/Q311661
RESSHCFK,4,0,http://www.wikidata.org/entity/Q277604
RESSHCFK,5,0,http://www.wikidata.org/entity/Q570615
RESSHCFK,6,0,http://www.wikidata.org/entity/Q85884434
EJGKPNHP,1,0,http://www.wikidata.org/entity/Q2122409
EJGKPNHP,2,0,http://www.wikidata.org/entity/Q3512611
EJGKPNHP,3,0,http://www.wikidata.org/entity/Q57051616
RNUTTGR6,1,0,http://www.wikidata.org/entity/Q578448
RNUTTGR6,2,0,http://www.wikidata.org/entity/Q1087567
RNUTTGR6,3,0,http://www.wikidata.org/entity/Q1078477
RNUTTGR6,4,0,http://www.wikidata.org/entity/Q384159
JG29EIGN,1,0,http://www.wikidata.org/entity/Q6120695
JG29EIGN,1,1,http://www.wikidata.org/entity/Q718286
JG29EIGN,1,2,http://www.wikidata.org/entity/Q1045113
JG29EIGN,2,0,http://www.wikidata.org/entity/Q107083903
JG29EIGN,2,1,http://www.wikidata.org/entity/Q309240
JG29EIGN,2,2,http://www.wikidata.org/entity/Q65
V5YN6MU4,1,0,http://www.wikidata.org/entity/Q1051071
V5YN6MU4,2,0,http://www.wikidata.org/entity/Q169979
ZAWYCL88,1,0,http://www.wikidata.org/entity/Q5665569
ZAWYCL88,2,0,http://www.wikidata.org/entity/Q2683177
ZAWYCL88,3,0,http://www.wikidata.org/entity/Q2001451
ZAWYCL88,4,0,http://www.wikidata.org/entity/Q5843517
ZAWYCL88,5,0,http://www.wikidata.org/entity/Q259916
N59ZOEEM,1,0,http://www.wikidata.org/entity/Q2116647
N59ZOEEM,2,0,http://www.wikidata.org/entity/Q2298957
N59ZOEEM,3,0,http://www.wikidata.org/entity/Q2607823
N59ZOEEM,4,0,http://www.wikidata.org/entity/Q1051071
N59ZOEEM,5,0,http://www.wikidata.org/entity/Q4329049
N59ZOEEM,6,0,http://www.wikidata.org/entity/Q2823955
N59ZOEEM,7,0,http://www.wikidata.org/entity/Q169979
N59ZOEEM,8,0,http://www.wikidata.org/entity/Q869240
N59ZOEEM,9,0,http://www.wikidata.org/entity/Q1100691
N59ZOEEM,10,0,http://www.wikidata.org/entity/Q2863957
74EWSF9F,1,0,http://www.wikidata.org/entity/Q1001591
74EWSF9F,2,0,http://www.wikidata.org/entity/Q2887167
74EWSF9F,3,0,http://www.wikidata.org/entity/Q3128779
74EWSF9F,4,0,http://www.wikidata.org/entity/Q3093023
74EWSF9F,5,0,http://www.wikidata.org/entity/Q1565460
74EWSF9F,6,0,http://www.wikidata.org/entity/Q2544537
74EWSF9F,7,0,http://www.wikidata.org/entity/Q3064831
UTBAT3T8,1,0,http://www.wikidata.org/entity/Q193402
UTBAT3T8,2,0,http://www.wikidata.org/entity/Q309512
UTBAT3T8,3,0,http://www.wikidata.org/entity/Q2403461
UTBAT3T8,4,0,http://www.wikidata.org/entity/Q2544260
UTBAT3T8,5,0,http://www.wikidata.org/entity/Q2802409
UTBAT3T8,6,0,http://www.wikidata.org/entity/Q3058218
UTBAT3T8,7,0,http://www.wikidata.org/entity/Q3126489
UTBAT3T8,8,0,http://www.wikidata.org/entity/Q2544053
KTOJ2CH9,1,0,http://www.wikidata.org/entity/Q183397
KTOJ2CH9,2,0,http://www.wikidata.org/entity/Q2903777
KTOJ2CH9,3,0,http://www.wikidata.org/entity/Q2544537
KTOJ2CH9,4,0,http://www.wikidata.org/entity/Q3128339
KTOJ2CH9,5,0,http://www.wikidata.org/entity/Q2541250
KTOJ2CH9,6,0,http://www.wikidata.org/entity/Q2299185
KTOJ2CH9,7,0,http://www.wikidata.org/entity/Q2557219
KTOJ2CH9,8,0,http://www.wikidata.org/entity/Q3064837
KTOJ2CH9,9,0,http://www.wikidata.org/entity/Q3183777
TVK488S0,1,0,http://www.wikidata.org/entity/Q3183777
TVK488S0,2,0,http://www.wikidata.org/entity/Q3183776
TVK488S0,3,0,http://www.wikidata.org/entity/Q3064837
10BWA0TL,1,0,http://www.wikidata.org/entity/Q3128339
10BWA0TL,2,0,http://www.wikidata.org/entity/Q3127389
K0GLR5JP,1,0,http://www.wikidata.org/entity/Q3103841
K0GLR5JP,2,0,http://www.wikidata.org/entity/Q3100470
K0GLR5JP,3,0,http://www.wikidata.org/entity/Q3103771
K0GLR5JP,4,0,http://www.wikidata.org/entity/Q3079935
K0GLR5JP,5,0,http://www.wikidata.org/entity/Q2804537
K0GLR5JP,6,0,http://www.wikidata.org/entity/Q3064831
K0GLR5JP,7,0,http://www.wikidata.org/entity/Q3057757
K0GLR5JP,8,0,http://www.wikidata.org/entity/Q2907757
9015OF17,1,0,http://www.wikidata.org/entity/Q2423395
9015OF17,2,0,http://www.wikidata.org/entity/Q2350971
9015OF17,3,0,http://www.wikidata.org/entity/Q1936361
9015OF17,4,0,http://www.wikidata.org/entity/Q1573020
SK380FJC,1,0,http://www.wikidata.org/entity/Q63099508
SK380FJC,1,1,http://www.wikidata.org/entity/Q212
SK380FJC,2,0,http://www.wikidata.org/entity/Q6112042
SK380FJC,2,1,http://www.wikidata.org/entity/Q212
SK380FJC,3,0,http://www.wikidata.org/entity/Q61172199
SK380FJC,3,1,http://www.wikidata.org/entity/Q212
SK380FJC,4,0,http://www.wikidata.org/entity/Q60736999
SK380FJC,4,1,http://www.wikidata.org/entity/Q212
SK380FJC,5,0,http://www.wikidata.org/entity/Q55212588
SK380FJC,5,1,http://www.wikidata.org/entity/Q184
SK380FJC,6,0,http://www.wikidata.org/entity/Q27043146
SK380FJC,6,1,http://www.wikidata.org/entity/Q184
SK380FJC,7,0,http://www.wikidata.org/entity/Q61088261
SK380FJC,7,1,http://www.wikidata.org/entity/Q184
SK380FJC,8,0,http://www.wikidata.org/entity/Q25505827
SK380FJC,8,1,http://www.wikidata.org/entity/Q184
8ENL8V6N,1,0,http://www.wikidata.org/entity/Q17083508
8ENL8V6N,2,0,http://www.wikidata.org/entity/Q81923261
H5XHPI0F,1,0,http://www.wikidata.org/entity/Q54958420
H5XHPI0F,1,1,http://www.wikidata.org/entity/Q54958752
H5XHPI0F,2,0,http://www.wikidata.org/entity/Q107429923
H5XHPI0F,2,1,http://www.wikidata.org/entity/Q1097348
H5XHPI0F,3,0,http://www.wikidata.org/entity/Q579928
H5XHPI0F,3,1,http://www.wikidata.org/entity/Q907311
H5XHPI0F,3,2,http://www.wikidata.org/entity/Q99
H5XHPI0F,4,0,http://www.wikidata.org/entity/Q2407161
H5XHPI0F,4,1,http://www.wikidata.org/entity/Q1810799
H5XHPI0F,4,2,http://www.wikidata.org/entity/Q408
H5XHPI0F,5,0,http://www.wikidata.org/entity/Q1196110
H5XHPI0F,5,1,http://www.wikidata.org/entity/Q1097348
7L3MPSJV,1,0,http://www.wikidata.org/entity/Q110653007
7L3MPSJV,1,1,http://www.wikidata.org/entity/Q4508945
7L3MPSJV,2,0,http://www.wikidata.org/entity/Q209756
7L3MPSJV,2,1,http://www.wikidata.org/entity/Q54958752
7L3MPSJV,2,2,http://www.wikidata.org/entity/Q66744700
7L3MPSJV,3,0,http://www.wikidata.org/entity/Q943196
7L3MPSJV,3,1,http://www.wikidata.org/entity/Q267282
7L3MPSJV,3,2,http://www.wikidata.org/entity/Q66728262
7L3MPSJV,4,0,http://www.wikidata.org/entity/Q303678
7L3MPSJV,4,1,http://www.wikidata.org/entity/Q1097348
STDHV4DP,1,0,http://www.wikidata.org/entity/Q56850065
STDHV4DP,1,1,http://www.wikidata.org/entity/Q1097348
STDHV4DP,1,2,http://www.wikidata.org/entity/Q65
STDHV4DP,2,0,http://www.wikidata.org/entity/Q1592639
